ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2902346,2,2020-04-02 06:19:05,2020-04-02 07:03:46,39.890186,-84.401756,39.890186,-84.401756,0.0,Accident on Sweet Potato Ridge Rd near Brookville Phillipsburg Rd.,7677.0,Sweet Potato Ridge Rd,R,Brookville,Montgomery,OH,45309-9221,US,US/Eastern,KDAY,2020-04-02 05:56:00,37.0,32.0,93.0,29.04,6.0,NW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2902347,3,2019-06-22 00:12:39,2019-06-22 00:42:17,41.89739,-87.65938,41.89492,-87.65692,0.212,At Ogden Ave/Exit 50A - Accident. unconfirmed report.,nan,I-90 E,R,Chicago,Cook,IL,60642,US,US/Central,KMDW,2019-06-22 00:53:00,63.0,63.0,63.0,29.3,10.0,E,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2902348,2,2020-10-20 03:05:59,2020-10-20 05:20:59,39.785623,-86.140305,39.783218,-86.143524,0.23800000000000002,Incident on I-70 WB near LEWIS ST Expect long delays.,nan,I-70 W,R,Indianapolis,Marion,IN,46202,US,US/Eastern,KEYE,2020-10-20 02:53:00,46.0,42.0,93.0,29.25,7.0,NE,7.0,0.02,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2902349,2,2020-11-30 18:37:00,2020-11-30 19:52:58,27.428828000000003,-81.417876,27.429098,-81.417941,0.019,Incident on US-27 near FL-66 Drive with caution.,nan,US Highway 27 S,R,Sebring,Highlands,FL,33876,US,US/Eastern,KOBE,2020-11-30 18:35:00,68.0,68.0,78.0,29.86,10.0,WNW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-2902350,2,2020-11-30 16:03:00,2020-12-01 00:12:32,25.643973000000003,-80.332115,25.643922,-80.33399200000001,0.11699999999999999,Slow traffic from Palmetto Rd/SW 77th Ave (SW 136th St/Howard Dr) to US-1/S Dixie Hwy (SW 136th St/Howard Dr) due to accident.,8567.0, SW 136th St,L,Miami,Miami-Dade,FL,33156-6508,US,US/Eastern,KTMB,2020-11-30 16:00:00,73.0,73.0,96.0,29.87,3.0,WSW,9.0,0.01,Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902351,2,2020-12-30 22:38:45,2020-12-30 23:58:06,40.526758,-74.32933,40.527133,-74.33094100000001,0.08800000000000001,Incident on NJ-440 NB near COUNTY HWY-514 Right lane blocked. Expect delays.,nan,NJ-440 S,R,Edison,Middlesex,NJ,08837,US,US/Eastern,KLDJ,2020-12-30 22:35:00,39.0,39.0,65.0,30.07,10.0,SSW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2902352,3,2017-01-11 09:46:26,2017-01-11 10:29:56,32.759815,-97.183136,nan,nan,0.01,Right hand shoulder blocked and left hand shoulder blocked due to accident on I-30 Tom Landry Fwy Westbound at Cooks Ln.,nan,Cooks Ln,R,Fort Worth,Tarrant,TX,76120,US,US/Central,KFWD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902353,2,2017-12-19 12:49:25,2017-12-19 18:49:25,35.18416,-80.76135,35.18416,-80.76135,0.0,At Idlewild Rd/Rama Rd - Accident.,6101.0, Idlewild Rd,L,Charlotte,Mecklenburg,NC,28212-0522,US,US/Eastern,KCLT,2017-12-19 12:52:00,69.1,nan,36.0,30.06,10.0,SW,8.1,nan,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2902354,3,2017-03-24 08:04:20,2017-03-24 08:33:49,33.743266999999996,-84.368134,nan,nan,0.01,Center lane blocked due to accident on I-20 Westbound at Exits 59A 59B Boulevard.,nan,GA-402 E,R,Atlanta,Fulton,GA,30312,US,US/Eastern,KATL,2017-03-24 08:16:00,55.9,nan,69.0,30.43,10.0,SE,9.2,nan,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2902355,2,2016-11-08 18:01:58,2016-11-09 00:01:58,41.473704999999995,-81.693118,41.47002,-81.69285,0.255,At Exit 1A - Accident.,nan,I-71 S,R,Cleveland,Cuyahoga,OH,44113,US,US/Eastern,KBKL,2016-11-08 18:03:00,55.9,nan,87.0,30.03,10.0,SW,15.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2902356,2,2017-10-02 14:25:59,2017-10-02 15:25:48,47.700728999999995,-117.42593400000001,47.700728999999995,-117.42593400000001,0.0,Accident on Wellesley Ave at Monroe St.,nan,N Monroe St,R,Spokane,Spokane,WA,99205,US,US/Pacific,KSFF,2017-10-02 14:53:00,48.9,nan,83.0,30.12,10.0,East,12.7,0.0,Overcast,True,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2902357,2,2019-09-05 13:01:20,2019-09-05 14:02:03,34.287151,-82.04678299999999,34.287151,-82.04678299999999,0.0,Accident on US-221 at SC-72.,16905.0,Highway 72,R,Waterloo,Laurens,SC,29384,US,US/Eastern,KGRD,2019-09-05 12:56:00,85.0,85.0,59.0,29.19,10.0,N,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902358,2,2019-05-08 08:10:32,2019-05-08 10:09:46,32.381977,-86.209763,32.381977,-86.209763,0.0,Lane blocked due to accident on US-231 Southbound in Eastmont.,nan,Eastern Blvd,R,Montgomery,Montgomery,AL,36117,US,US/Central,KMXF,2019-05-08 07:56:00,69.0,69.0,82.0,29.84,10.0,NE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902359,2,2018-11-28 06:37:39,2018-11-28 07:07:24,36.219551,-86.77484100000001,36.219551,-86.77484100000001,0.0,Right hand shoulder blocked due to accident on I-65 Southbound at Exit 88B I-24.,nan,I-24 E,R,Nashville,Davidson,TN,37207,US,US/Central,KBNA,2018-11-28 06:53:00,21.9,17.2,78.0,30.22,10.0,SW,3.5,nan,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902360,2,2020-04-07 20:52:00,2020-04-07 22:26:47,37.870805,-121.73716399999999,37.870805,-121.73716399999999,0.0,At Deer Valley Rd - Accident.,20233.0, Marsh Creek Rd,L,Brentwood,Contra Costa,CA,94513,US,US/Pacific,KLVK,2020-04-07 20:53:00,54.0,54.0,69.0,29.55,10.0,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2902361,3,2017-11-06 05:00:14,2017-11-06 05:29:19,34.054207,-118.20320900000002,nan,nan,0.0,Three lanes blocked due to accident on I-10 Eastbound at Exit 19C San Bernardino Fwy.,nan,I-10 E,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2017-11-06 04:47:00,59.0,nan,78.0,30.06,10.0,Calm,nan,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2902362,2,2020-05-09 10:50:00,2020-05-09 11:45:34,37.625488,-121.01527800000001,37.625488,-121.01527800000001,0.0,At S Carpenter Rd - Accident.,600.0, Paradise Rd,L,Modesto,Stanislaus,CA,95351-3109,US,US/Pacific,KMOD,2020-05-09 10:53:00,84.0,84.0,22.0,29.75,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902363,2,2018-05-21 14:57:57,2018-05-21 20:57:57,33.99771,-118.0683,33.99024,-118.07013,0.527,At CA-72/Whittier Blvd - Accident.,nan,I-605 S,R,Whittier,Los Angeles,CA,90606,US,US/Pacific,KEMT,2018-05-21 14:45:00,62.6,nan,72.0,29.88,10.0,South,8.1,nan,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902364,2,2019-06-26 09:33:23,2019-06-26 10:49:40,40.774848999999996,-73.42617,40.774848999999996,-73.42617,0.0,Accident on Old Walt Whitman Rd at Pineridge St.,1700.0,Walt Whitman Rd,L,Melville,Suffolk,NY,11747-3080,US,US/Eastern,KFRG,2019-06-26 09:53:00,78.0,78.0,56.0,29.87,10.0,N,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902365,2,2018-05-18 09:09:02,2018-05-18 09:38:52,29.734236,-95.41066,29.734236,-95.41066,0.0,Accident on Richmond Ave at Shepherd Dr.,2098.0,Richmond Ave,R,Houston,Harris,TX,77098-3424,US,US/Central,KMCJ,2018-05-18 09:35:00,80.6,nan,74.0,29.86,9.0,Variable,3.5,nan,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2902366,2,2019-12-03 19:02:00,2019-12-03 19:54:28,37.65166,-122.09866399999999,37.65166,-122.09866399999999,0.0,At CA-92/Jackson St - Accident.,nan,I-880 S,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,2019-12-03 18:54:00,56.0,56.0,87.0,29.89,10.0,N,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2902367,3,2019-08-04 06:29:01,2019-08-04 07:15:45,32.898823,-96.716751,32.898823,-96.716751,0.0,Lane blocked due to accident on I-635 express Westbound at Exits 15 16 Lyndon B Johnson Fwy.,11020.0,Audelia Rd,R,Northeast Dallas,Dallas,TX,75238,US,US/Central,KDAL,2019-08-04 06:18:00,80.0,80.0,85.0,29.44,9.0,ESE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2902368,2,2017-04-21 14:42:30,2017-04-21 20:42:30,33.504016,-117.15267800000001,33.52601,-117.16511000000001,1.68,At CA-79/Winchester Rd - Accident.,nan,I-15 N,R,Temecula,Riverside,CA,92591,US,US/Pacific,KF70,2017-04-21 14:35:00,91.4,nan,10.0,29.89,10.0,NE,3.5,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902369,2,2020-12-18 18:22:00,2020-12-18 23:16:27,33.054989,-117.269719,33.056828,-117.270473,0.134,OCC-SB 5 JNO LEUCADIA. HAS TC DAMAGE AND A BO TIRE NOW,526.0, Lynwood Dr,R,Encinitas,San Diego,CA,92024-2387,US,US/Pacific,KCRQ,2020-12-18 17:53:00,57.0,57.0,72.0,29.81,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2902370,2,2019-10-29 12:12:07,2019-10-29 13:36:28,34.819679,-82.276329,34.819679,-82.276329,0.0,Accident on SC-146 Woodruff Rd at Feaster Rd.,1613.0,Woodruff Rd,R,Greenville,Greenville,SC,29607-5928,US,US/Eastern,KGMU,2019-10-29 11:53:00,64.0,64.0,87.0,29.11,9.0,NE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2902371,3,2016-07-17 01:17:13,2016-07-17 07:17:13,25.90939,-80.20987,25.91311,-80.20995,0.257,At 151st St/Exit 11 - Accident.,nan,I-95 N,R,Miami,Miami-Dade,FL,33168,US,US/Eastern,KOPF,2016-07-17 00:53:00,81.0,nan,85.0,30.12,10.0,East,9.2,0.01,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2902372,2,2016-06-24 08:52:18,2016-06-24 14:52:18,32.81268,-97.20838,32.802859999999995,-97.21216,0.713,At TX-10/TX-183/TX-121/Exit 24 - Accident.,nan,Loop 820 S,R,Hurst,Tarrant,TX,76053,US,US/Central,KFWD,2016-06-24 08:53:00,83.0,83.0,67.0,29.32,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902373,3,2019-11-13 08:00:38,2019-11-13 08:45:25,38.956387,-94.733025,38.956387,-94.733025,0.0,Right hand shoulder blocked due to accident on I-35 Southbound at Exit 224 95th St.,nan,W 95th St,R,Lenexa,Johnson,KS,66215,US,US/Central,KOJC,2019-11-13 07:53:00,22.0,10.0,75.0,28.89,10.0,S,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902374,2,2017-11-16 12:40:02,2017-11-16 13:09:51,35.260506,-80.875816,35.260506,-80.875816,0.0,Accident on NC-16 Brookshire Blvd at Nelson Ave.,201.0,Nelson Ave,L,Charlotte,Mecklenburg,NC,28216-4023,US,US/Eastern,KCLT,2017-11-16 12:52:00,66.0,nan,33.0,30.03,10.0,NW,10.4,nan,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902375,3,2018-07-02 07:50:00,2018-07-02 08:34:18,33.813431,-118.167686,33.813431,-118.167686,0.0,Accident on I-405 Northbound at Cherry Ave.,nan,San Diego Fwy S,R,Long Beach,Los Angeles,CA,90807,US,US/Pacific,KLGB,2018-07-02 07:53:00,66.9,nan,73.0,29.99,10.0,Calm,nan,nan,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902376,2,2018-04-23 11:29:29,2018-04-23 17:29:29,39.77732,-86.14116999999999,39.78305,-86.14625,0.479,At I-70/Exit 111 - Accident.,nan,I-65 N,R,Indianapolis,Marion,IN,46202,US,US/Eastern,KEYE,2018-04-23 11:33:00,55.9,nan,69.0,30.11,10.0,ESE,8.1,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902377,2,2019-10-03 16:11:17,2019-10-03 17:26:03,35.526821000000005,-97.50325,35.526821000000005,-97.50325,0.0,Accident on Lincoln Blvd at Central Park Dr.,nan,N Lincoln Cir,R,Oklahoma City,Oklahoma,OK,73105,US,US/Central,KPWA,2019-10-03 15:53:00,75.0,75.0,62.0,28.76,10.0,NNE,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-2902378,2,2018-07-20 15:25:15,2018-07-20 15:54:43,38.638090000000005,-90.43615,38.638490000000004,-90.43935,0.175,At MO-JJ/Ballas Rd/Exit 26 - Accident. Center lane blocked.,nan,US-61 N,R,Saint Louis,St. Louis County,MO,63131,US,US/Central,KSTL,2018-07-20 15:51:00,97.0,nan,27.0,29.75,10.0,WNW,18.4,nan,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902379,2,2018-10-16 16:56:26,2018-10-16 17:26:18,33.9202,-84.32015,33.920190000000005,-84.31481,0.306,At Chamblee Dunwoody Rd/Exit 30 - Accident.,nan,I-285 E,R,Atlanta,DeKalb,GA,30319,US,US/Eastern,KPDK,2018-10-16 16:53:00,75.0,nan,73.0,30.08,10.0,North,12.7,nan,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902380,3,2020-01-23 07:02:52,2020-01-23 08:01:59,42.961971000000005,-87.97120699999999,nan,nan,0.9300000071529999,Exit ramp from I-41 Eastbound to W Loomis Rd lane blocked due to accident.,nan,I-41 S,R,Milwaukee,Milwaukee,WI,53220,US,US/Central,KMKE,2020-01-23 07:10:00,31.0,25.0,85.0,29.29,2.0,S,6.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2902381,3,2020-05-22 18:42:00,2020-05-22 19:41:45,40.579918,-75.624214,40.579918,-75.624214,0.0,Lane blocked due to accident on I-78 Westbound at Exits 49A 49B PA-100.,nan,I-78 E,R,Allentown,Lehigh,PA,18106,US,US/Eastern,KXLL,2020-05-22 18:35:00,66.0,66.0,94.0,29.6,10.0,E,6.0,0.02,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902382,2,2020-10-31 21:19:07,2020-10-31 22:35:59,35.28005,-80.735338,35.2785,-80.736358,0.122,Incident on OLD CONCORD RD near W ROCKY RIVER RD Expect delays.,1398.0, Stourbridge Lion Dr,L,Charlotte,Mecklenburg,NC,28213-5372,US,US/Eastern,KJQF,2020-10-31 20:50:00,54.0,54.0,77.0,29.61,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2902383,3,2016-07-18 21:56:18,2016-07-18 22:41:00,33.725821999999994,-117.803909,33.725821999999994,-117.803909,0.0,Right hand shoulder blocked due to accident on I-5 Northbound at Exit 101A Tustin Ranch Rd.,nan,I-5 N,R,Tustin,Orange,CA,92780,US,US/Pacific,KSNA,2016-07-18 21:53:00,68.0,nan,81.0,30.01,10.0,WSW,4.6,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2902384,2,2019-08-26 08:49:16,2019-08-26 09:17:46,39.00642,-77.07101999999999,39.00547,-77.08215,0.601,At MD-185/Connecticut Ave/Exit 33 - Accident.,nan,Capital Beltway W,R,Chevy Chase,Montgomery,MD,20815,US,US/Eastern,KCGS,2019-08-26 08:43:00,64.0,64.0,79.0,30.14,10.0,NNE,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902385,2,2019-04-03 15:12:02,2019-04-03 17:31:35,30.414564000000002,-91.057632,30.414564000000002,-91.057632,0.0,Accident on Coursey Blvd both ways at Southpark Dr.,11036.0,Coursey Blvd,R,Baton Rouge,East Baton Rouge,LA,70816-4024,US,US/Central,KBTR,2019-04-03 14:53:00,75.0,75.0,37.0,30.14,10.0,E,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902386,3,2016-07-26 11:23:20,2016-07-26 12:08:20,38.567772,-121.511696,38.567772,-121.511696,0.0,Accident on I-5 Southbound at Exit 51 / Q St.,nan,I-5 S,R,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,2016-07-26 11:53:00,91.0,nan,24.0,29.88,10.0,Calm,nan,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902387,2,2020-04-16 15:49:01,2020-04-16 16:04:01,35.77324,-78.50641,35.80148,-78.51484,2.008,Between US-64/US-264/Exit 26/Exit 423 and US-64-BR/Knightdale Blvd/Exit 24 - Serious accident.,nan,I-540 W,R,Knightdale,Wake,NC,27545,US,US/Eastern,KLHZ,2020-04-16 15:55:00,63.0,63.0,27.0,29.8,10.0,W,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902388,2,2020-10-22 02:51:00,2020-10-22 04:19:00,36.840514,-76.16279399999999,36.835679999999996,-76.154044,0.588,Slow traffic on I-264 from Greenwich Rd/Newtown Rd (I-264) to VA-225/Independence Blvd/Exit 17 (I-264) due to accident.,nan,VA Beach Norfolk Expy E,R,Virginia Beach,Virginia Beach,VA,23462,US,US/Eastern,KORF,2020-10-22 02:59:00,63.0,63.0,90.0,30.2,8.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2902389,3,2018-02-04 09:10:22,2018-02-04 09:39:43,33.753634999999996,-84.495628,33.753634999999996,-84.495628,0.0,Left lane blocked due to accident on I-285 Southbound at Exit 9 GA-139 Martin Luther King Jr Dr.,nan,GA-407 S,R,Atlanta,Fulton,GA,30311,US,US/Eastern,KFTY,2018-02-04 08:53:00,36.0,29.0,100.0,29.97,5.0,East,9.2,0.28,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902390,2,2017-01-31 19:30:54,2017-01-31 20:15:54,41.866879,-87.666382,nan,nan,0.01,Slow traffic due to accident on Ashland Ave at Roosevelt Rd.,1598.0,W Roosevelt Rd,R,Chicago,Cook,IL,60607,US,US/Central,KMDW,2017-01-31 19:53:00,37.0,30.4,67.0,29.91,10.0,SW,9.2,nan,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
A-2902391,2,2020-08-03 14:13:03,2020-08-03 15:25:24,43.708196,-88.442415,43.708196,-88.442415,0.0,At County Road B - Accident.,nan,I-41 S,R,Fond du Lac,Fond du Lac,WI,54937,US,US/Central,KFLD,2020-08-03 13:53:00,63.0,63.0,75.0,29.24,10.0,N,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902392,2,2018-04-12 11:54:47,2018-04-12 12:24:12,36.134235,-86.77909100000001,36.134235,-86.77909100000001,0.0,Accident on US-31 8th Ave at Wedgewood Ave.,1999.0,8th Ave S,R,Nashville,Davidson,TN,37203-5044,US,US/Central,KBNA,2018-04-12 11:53:00,75.9,nan,26.0,30.03,10.0,SSW,19.6,nan,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2902393,2,2020-06-11 18:50:46,2020-06-11 19:20:46,38.91019,-76.84988,38.91019,-76.84988,0.0,At Arena Dr/Exit 16 - Accident.,nan,Capital Beltway S,R,Upper Marlboro,Prince George's,MD,20774,US,US/Eastern,KADW,2020-06-11 18:56:00,81.0,81.0,57.0,29.74,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902394,2,2020-06-25 17:54:14,2020-06-25 18:39:14,39.293620000000004,-76.6277,39.29383,-76.6277,0.015,At US-40 - Accident.,nan,W Mulberry St,R,Baltimore,Baltimore City,MD,21201,US,US/Eastern,KDMH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2902395,2,2019-09-22 21:00:28,2019-09-23 01:00:28,44.973463,-122.99003,44.976641,-122.99067,0.222,At OR-99E/Pacific Hwy/Exit 258 - Accident.,nan,I-5 N,R,Salem,Marion,OR,97305,US,US/Pacific,KSLE,2019-09-22 20:56:00,60.0,60.0,80.0,29.79,10.0,WNW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2902396,2,2018-02-23 17:57:46,2018-02-23 19:12:22,39.887015999999996,-105.071922,39.887015999999996,-105.071922,0.0,Lane blocked due to accident on US-36 Eastbound at Church Ranch Blvd.,nan,Church Ranch Blvd,R,Broomfield,Jefferson,CO,80021,US,US/Mountain,KBJC,2018-02-23 17:45:00,24.8,14.0,86.0,29.9,2.0,NNW,11.5,nan,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2902397,2,2018-07-23 11:43:52,2018-07-23 13:17:23,34.980934000000005,-81.977936,nan,nan,1.88999998569,Accident on Buffington Rd between I-85 Bus and Simuel Rd.,608.0,Buffington Rd,L,Spartanburg,Spartanburg,SC,29303-4718,US,US/Eastern,KSPA,2018-07-23 11:35:00,73.4,nan,78.0,29.87,10.0,East,8.1,nan,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902398,3,2019-08-19 18:18:00,2019-08-19 19:02:44,30.192498999999998,-81.72760799999999,nan,nan,0.479999989271,Exit ramp from I-295 clockwise at Exit 12 to Blanding Blvd Northbound lane blocked due to accident.,nan,W Beltway N,R,Jacksonville,Duval,FL,32244,US,US/Eastern,KNIP,2019-08-19 17:53:00,86.0,86.0,67.0,30.01,10.0,ESE,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902399,3,2018-08-27 04:29:09,2018-08-27 04:58:48,47.585735,-122.320053,47.585735,-122.320053,0.0,Left hand shoulder blocked due to accident on I-5 Northbound at Holgate St.,nan,I-5 N,R,Seattle,King,WA,98144,US,US/Pacific,KBFI,2018-08-27 04:53:00,57.9,nan,87.0,30.02,6.0,Calm,nan,nan,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2902400,2,2020-11-06 17:46:00,2020-11-07 00:35:00,33.938266999999996,-117.40046000000001,33.959798,-117.37769399999999,1.979,Stationary traffic on CA-91 from Madison St (CA-91) to 14th St (CA-91) due to accident.,nan,CA-91 W,R,Riverside,Riverside,CA,92504,US,US/Pacific,KRAL,2020-11-06 17:53:00,63.0,63.0,70.0,28.8,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2902401,2,2019-12-28 12:00:31,2019-12-28 16:00:31,44.52721,-119.72572,44.52721,-119.72572,0.0,At OR-19/John Day Hwy - Accident.,nan,Ochoco Hwy,R,Mitchell,Wheeler,OR,97750,US,US/Pacific,KRDM,2019-12-28 11:56:00,41.0,38.0,55.0,26.96,10.0,ESE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902402,2,2019-10-28 17:42:11,2019-10-28 18:11:42,30.247971000000003,-97.750282,30.247971000000003,-97.750282,0.0,Accident on Congress Ave at Monroe St.,1599.0,S Congress Ave,L,Austin,Travis,TX,78704-2436,US,US/Central,KATT,2019-10-28 17:51:00,79.0,79.0,56.0,29.17,10.0,VAR,3.0,0.0,Cloudy,True,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2902403,3,2016-07-25 10:18:14,2016-07-25 16:18:14,32.7597,-97.18826,32.759840000000004,-97.17846,0.57,At Cooks Ln/Exit 23 - Accident.,nan,Tom Landry Fwy,R,Fort Worth,Tarrant,TX,76112,US,US/Central,KFWD,2016-07-25 09:53:00,87.0,87.0,61.0,29.24,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902404,2,2020-11-15 12:30:13,2020-11-15 16:12:13,29.709279,-95.29459200000001,29.709328999999997,-95.292378,0.133,Incident on KERNEL ST near FLORAL Drive with caution.,7000.0, Kernel St,R,Houston,Harris,TX,77087-2818,US,US/Central,KHOU,2020-11-15 12:53:00,76.0,76.0,16.0,30.11,10.0,NNE,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2902405,3,2017-10-25 07:50:39,2017-10-25 13:50:39,39.779959999999996,-104.94528000000001,39.779959999999996,-104.94528000000001,0.0,At before Colorado Blvd/Exit 276 - Accident.,nan,I-70 E,R,Denver,Denver,CO,80216,US,US/Mountain,KBJC,2017-10-25 07:47:00,48.2,nan,32.0,30.21,50.0,SW,3.5,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
